16081 | V: 100 | C: 98.32 = 99.16
54739 | V: 100 | C: 97.19 = 98.59
68527 | V: 100 | C: 97.19 = 98.59
21094 | V: 100 | C: 97.16 = 98.58
2228 | V: 100 | C: 97.16 = 98.58
51823 | V: 100 | C: 97.15 = 98.58
58888 | V: 100 | C: 97.16 = 98.58
79923 | V: 100 | C: 97.16 = 98.58
87572 | V: 100 | C: 97.15 = 98.58
87743 | V: 100 | C: 97.16 = 98.58
92644 | V: 100 | C: 97.16 = 98.58
45434 | V: 100 | C: 97.14 = 98.57
66461 | V: 100 | C: 97.14 = 98.57
98702 | V: 100 | C: 97.14 = 98.57
48780 | V: 100 | C: 97.12 = 98.56
54381 | V: 100 | C: 97.13 = 98.56
60063 | V: 100 | C: 97.13 = 98.56
68860 | V: 100 | C: 97.11 = 98.56
90070 | V: 100 | C: 97.12 = 98.56
90899 | V: 100 | C: 97.13 = 98.56
99333 | V: 100 | C: 97.13 = 98.56
10502 | V: 100 | C: 97.1 = 98.55
13364 | V: 100 | C: 97.09 = 98.55
19995 | V: 100 | C: 97.1 = 98.55
22260 | V: 100 | C: 97.1 = 98.55
28943 | V: 100 | C: 97.09 = 98.55
5554 | V: 100 | C: 97.09 = 98.55
60037 | V: 100 | C: 97.1 = 98.55
62028 | V: 100 | C: 97.09 = 98.55
70950 | V: 100 | C: 97.1 = 98.55
70954 | V: 100 | C: 97.1 = 98.55
7466 | V: 100 | C: 97.1 = 98.55
27444 | V: 100 | C: 97.08 = 98.54
12028 | V: 100 | C: 97.07 = 98.53
1286 | V: 100 | C: 97.05 = 98.53
14038 | V: 100 | C: 97.05 = 98.53
23666 | V: 100 | C: 97.06 = 98.53
30725 | V: 100 | C: 97.07 = 98.53
31930 | V: 100 | C: 97.06 = 98.53
47884 | V: 100 | C: 97.05 = 98.53
50359 | V: 100 | C: 97.05 = 98.53
5035 | V: 100 | C: 97.06 = 98.53
55801 | V: 100 | C: 97.07 = 98.53
56867 | V: 100 | C: 97.05 = 98.53
72146 | V: 100 | C: 97.07 = 98.53
79862 | V: 100 | C: 97.07 = 98.53
95924 | V: 100 | C: 97.07 = 98.53
24678 | V: 100 | C: 97.03 = 98.52
28293 | V: 100 | C: 97.04 = 98.52
29603 | V: 100 | C: 97.04 = 98.52
57981 | V: 100 | C: 97.03 = 98.52
76880 | V: 100 | C: 97.03 = 98.52
77665 | V: 100 | C: 97.03 = 98.52
78325 | V: 100 | C: 97.04 = 98.52
86752 | V: 100 | C: 97.04 = 98.52
9357 | V: 100 | C: 97.03 = 98.52
49631 | V: 100 | C: 97.02 = 98.51
83396 | V: 100 | C: 97.02 = 98.51
10743 | V: 100 | C: 96.99 = 98.50
25093 | V: 100 | C: 97.0 = 98.50
26208 | V: 100 | C: 97.01 = 98.50
43959 | V: 100 | C: 97.01 = 98.50
55503 | V: 100 | C: 96.99 = 98.50
89287 | V: 100 | C: 97.01 = 98.50
90549 | V: 100 | C: 97.0 = 98.50
90895 | V: 100 | C: 97.01 = 98.50
92129 | V: 100 | C: 97.0 = 98.50
97429 | V: 100 | C: 97.0 = 98.50
12521 | V: 100 | C: 96.98 = 98.49
25894 | V: 100 | C: 96.96 = 98.48
31986 | V: 100 | C: 96.97 = 98.48
48950 | V: 100 | C: 96.97 = 98.48
57920 | V: 100 | C: 96.97 = 98.48
66090 | V: 100 | C: 96.97 = 98.48
91925 | V: 100 | C: 96.97 = 98.48
96377 | V: 100 | C: 96.96 = 98.48
20212 | V: 100 | C: 96.95 = 98.47
28267 | V: 100 | C: 96.93 = 98.47
32001 | V: 100 | C: 96.95 = 98.47
32513 | V: 100 | C: 96.94 = 98.47
58526 | V: 100 | C: 96.94 = 98.47
65613 | V: 100 | C: 96.94 = 98.47
69745 | V: 100 | C: 96.93 = 98.47
87949 | V: 100 | C: 96.94 = 98.47
89597 | V: 100 | C: 96.93 = 98.47
90776 | V: 100 | C: 96.93 = 98.47
9778 | V: 100 | C: 96.93 = 98.47
16373 | V: 100 | C: 96.92 = 98.46
78855 | V: 100 | C: 96.92 = 98.46
79038 | V: 100 | C: 96.92 = 98.46
1811 | V: 100 | C: 96.9 = 98.45
28591 | V: 100 | C: 96.91 = 98.45
44173 | V: 100 | C: 96.9 = 98.45
60545 | V: 100 | C: 96.91 = 98.45
70188 | V: 100 | C: 96.91 = 98.45
77764 | V: 100 | C: 96.91 = 98.45
94025 | V: 100 | C: 96.91 = 98.45
22503 | V: 100 | C: 96.89 = 98.44
28057 | V: 100 | C: 96.88 = 98.44
30493 | V: 100 | C: 96.88 = 98.44
54777 | V: 100 | C: 96.88 = 98.44
63297 | V: 100 | C: 96.87 = 98.44
65946 | V: 100 | C: 96.89 = 98.44
70974 | V: 100 | C: 96.89 = 98.44
78968 | V: 100 | C: 96.88 = 98.44
89107 | V: 100 | C: 96.88 = 98.44
92615 | V: 100 | C: 96.89 = 98.44
95516 | V: 100 | C: 96.89 = 98.44
96386 | V: 100 | C: 96.89 = 98.44
43668 | V: 100 | C: 96.86 = 98.43
44722 | V: 100 | C: 96.86 = 98.43
91532 | V: 100 | C: 96.86 = 98.43
26391 | V: 100 | C: 96.84 = 98.42
42366 | V: 100 | C: 96.85 = 98.42
49534 | V: 100 | C: 96.84 = 98.42
6787 | V: 100 | C: 96.85 = 98.42
78495 | V: 100 | C: 96.85 = 98.42
92379 | V: 100 | C: 96.85 = 98.42
92454 | V: 100 | C: 96.84 = 98.42
23085 | V: 100 | C: 96.82 = 98.41
31516 | V: 100 | C: 96.83 = 98.41
45995 | V: 100 | C: 96.82 = 98.41
56316 | V: 100 | C: 96.81 = 98.41
65538 | V: 100 | C: 96.83 = 98.41
79178 | V: 100 | C: 96.83 = 98.41
95621 | V: 100 | C: 96.82 = 98.41
19226 | V: 100 | C: 96.8 = 98.40
42211 | V: 100 | C: 96.79 = 98.40
52848 | V: 100 | C: 96.8 = 98.40
53463 | V: 100 | C: 96.8 = 98.40
6037 | V: 100 | C: 96.79 = 98.40
12240 | V: 100 | C: 96.75 = 98.38
47362 | V: 100 | C: 96.77 = 98.38
52228 | V: 100 | C: 96.75 = 98.38
60868 | V: 100 | C: 96.76 = 98.38
73063 | V: 100 | C: 96.77 = 98.38
79594 | V: 100 | C: 96.77 = 98.38
8366 | V: 100 | C: 96.77 = 98.38
91588 | V: 100 | C: 96.77 = 98.38
44566 | V: 100 | C: 96.74 = 98.37
45277 | V: 100 | C: 96.73 = 98.37
48174 | V: 100 | C: 96.73 = 98.37
53310 | V: 100 | C: 96.74 = 98.37
72540 | V: 100 | C: 96.74 = 98.37
8791 | V: 100 | C: 96.74 = 98.37
18431 | V: 100 | C: 96.72 = 98.36
20376 | V: 100 | C: 96.72 = 98.36
66326 | V: 100 | C: 96.72 = 98.36
78086 | V: 100 | C: 96.72 = 98.36
30101 | V: 100 | C: 96.7 = 98.35
68884 | V: 100 | C: 96.7 = 98.35
75864 | V: 100 | C: 96.7 = 98.35
77676 | V: 100 | C: 96.71 = 98.35
80551 | V: 100 | C: 96.7 = 98.35
97327 | V: 100 | C: 96.71 = 98.35
17950 | V: 100 | C: 96.67 = 98.34
29125 | V: 100 | C: 96.69 = 98.34
44685 | V: 100 | C: 96.68 = 98.34
61331 | V: 100 | C: 96.69 = 98.34
70698 | V: 100 | C: 96.69 = 98.34
71283 | V: 100 | C: 96.67 = 98.34
73899 | V: 100 | C: 96.69 = 98.34
75507 | V: 100 | C: 96.67 = 98.34
84362 | V: 100 | C: 96.68 = 98.34
95611 | V: 100 | C: 96.68 = 98.34
27665 | V: 100 | C: 96.65 = 98.33
4424 | V: 100 | C: 96.66 = 98.33
54940 | V: 100 | C: 96.66 = 98.33
55703 | V: 100 | C: 96.65 = 98.33
58324 | V: 100 | C: 96.65 = 98.33
59152 | V: 100 | C: 96.66 = 98.33
77913 | V: 100 | C: 96.66 = 98.33
80262 | V: 100 | C: 96.65 = 98.33
82222 | V: 100 | C: 96.66 = 98.33
88945 | V: 100 | C: 96.65 = 98.33
90521 | V: 100 | C: 96.65 = 98.33
92724 | V: 100 | C: 96.65 = 98.33
14122 | V: 100 | C: 96.64 = 98.32
16240 | V: 100 | C: 96.64 = 98.32
29325 | V: 100 | C: 96.64 = 98.32
40370 | V: 100 | C: 96.64 = 98.32
67150 | V: 100 | C: 96.64 = 98.32
70609 | V: 100 | C: 96.64 = 98.32
71983 | V: 100 | C: 96.64 = 98.32
72557 | V: 100 | C: 96.64 = 98.32
76915 | V: 100 | C: 96.64 = 98.32
44486 | V: 100 | C: 96.61 = 98.31
52490 | V: 100 | C: 96.62 = 98.31
71072 | V: 100 | C: 96.63 = 98.31
72097 | V: 100 | C: 96.61 = 98.31
80547 | V: 100 | C: 96.62 = 98.31
88345 | V: 100 | C: 96.61 = 98.31
89711 | V: 100 | C: 96.63 = 98.31
97091 | V: 100 | C: 96.63 = 98.31
99205 | V: 100 | C: 96.61 = 98.31
1597 | V: 100 | C: 96.6 = 98.30
53847 | V: 100 | C: 96.59 = 98.30
69702 | V: 100 | C: 96.59 = 98.30
75782 | V: 100 | C: 96.6 = 98.30
89050 | V: 100 | C: 96.6 = 98.30
91150 | V: 100 | C: 96.59 = 98.30
94447 | V: 100 | C: 96.6 = 98.30
99747 | V: 100 | C: 96.6 = 98.30
31807 | V: 100 | C: 96.58 = 98.29
43637 | V: 100 | C: 96.58 = 98.29
79905 | V: 100 | C: 96.58 = 98.29
90449 | V: 100 | C: 96.58 = 98.29
10886 | V: 100 | C: 96.56 = 98.28
18721 | V: 100 | C: 96.55 = 98.28
1895 | V: 100 | C: 96.56 = 98.28
21749 | V: 100 | C: 96.57 = 98.28
48667 | V: 100 | C: 96.57 = 98.28
78354 | V: 100 | C: 96.56 = 98.28
83555 | V: 100 | C: 96.56 = 98.28
92820 | V: 100 | C: 96.56 = 98.28
92916 | V: 100 | C: 96.57 = 98.28
95806 | V: 100 | C: 96.56 = 98.28
97060 | V: 100 | C: 96.55 = 98.28
30642 | V: 100 | C: 96.53 = 98.27
46271 | V: 100 | C: 96.53 = 98.27
57056 | V: 100 | C: 96.54 = 98.27
63167 | V: 100 | C: 96.54 = 98.27
64709 | V: 100 | C: 96.54 = 98.27
71215 | V: 100 | C: 96.54 = 98.27
76683 | V: 100 | C: 96.54 = 98.27
76827 | V: 100 | C: 96.53 = 98.27
80111 | V: 100 | C: 96.54 = 98.27
83603 | V: 100 | C: 96.54 = 98.27
90834 | V: 100 | C: 96.53 = 98.27
67844 | V: 100 | C: 96.52 = 98.26
19391 | V: 100 | C: 96.5 = 98.25
21123 | V: 100 | C: 96.51 = 98.25
21626 | V: 100 | C: 96.5 = 98.25
43122 | V: 100 | C: 96.49 = 98.25
44331 | V: 100 | C: 96.51 = 98.25
52509 | V: 100 | C: 96.49 = 98.25
58313 | V: 100 | C: 96.51 = 98.25
66903 | V: 100 | C: 96.49 = 98.25
71507 | V: 100 | C: 96.5 = 98.25
78859 | V: 100 | C: 96.51 = 98.25
96023 | V: 100 | C: 96.51 = 98.25
57904 | V: 100 | C: 96.48 = 98.24
59585 | V: 100 | C: 96.48 = 98.24
68676 | V: 100 | C: 96.48 = 98.24
73499 | V: 100 | C: 96.48 = 98.24
45791 | V: 100 | C: 96.47 = 98.23
69871 | V: 100 | C: 96.47 = 98.23
86611 | V: 100 | C: 96.47 = 98.23
95929 | V: 100 | C: 96.47 = 98.23
14821 | V: 100 | C: 96.44 = 98.22
19627 | V: 100 | C: 96.45 = 98.22
20600 | V: 100 | C: 96.43 = 98.22
26443 | V: 100 | C: 96.43 = 98.22
27063 | V: 100 | C: 96.43 = 98.22
27999 | V: 100 | C: 96.44 = 98.22
31325 | V: 100 | C: 96.43 = 98.22
31770 | V: 100 | C: 96.44 = 98.22
40080 | V: 100 | C: 96.45 = 98.22
50762 | V: 100 | C: 96.44 = 98.22
51780 | V: 100 | C: 96.44 = 98.22
84041 | V: 100 | C: 96.43 = 98.22
87625 | V: 100 | C: 96.45 = 98.22
89132 | V: 100 | C: 96.44 = 98.22
95765 | V: 100 | C: 96.45 = 98.22
14373 | V: 100 | C: 96.42 = 98.21
51210 | V: 100 | C: 96.42 = 98.21
76923 | V: 100 | C: 96.42 = 98.21
94525 | V: 100 | C: 96.42 = 98.21
15194 | V: 100 | C: 96.41 = 98.20
25874 | V: 100 | C: 96.4 = 98.20
29345 | V: 100 | C: 96.4 = 98.20
52680 | V: 100 | C: 96.41 = 98.20
59789 | V: 100 | C: 96.41 = 98.20
67796 | V: 100 | C: 96.41 = 98.20
84247 | V: 100 | C: 96.4 = 98.20
91551 | V: 100 | C: 96.41 = 98.20
21155 | V: 100 | C: 96.39 = 98.19
2205 | V: 100 | C: 96.38 = 98.19
25966 | V: 100 | C: 96.37 = 98.19
29162 | V: 100 | C: 96.38 = 98.19
42460 | V: 100 | C: 96.39 = 98.19
45115 | V: 100 | C: 96.38 = 98.19
47450 | V: 100 | C: 96.38 = 98.19
52695 | V: 100 | C: 96.38 = 98.19
55413 | V: 100 | C: 96.38 = 98.19
63473 | V: 100 | C: 96.39 = 98.19
7511 | V: 100 | C: 96.37 = 98.19
76633 | V: 100 | C: 96.39 = 98.19
77948 | V: 100 | C: 96.38 = 98.19
79349 | V: 100 | C: 96.37 = 98.19
80334 | V: 100 | C: 96.39 = 98.19
92284 | V: 100 | C: 96.37 = 98.19
99288 | V: 100 | C: 96.37 = 98.19
23317 | V: 100 | C: 96.36 = 98.18
43155 | V: 100 | C: 96.36 = 98.18
49638 | V: 100 | C: 96.36 = 98.18
63066 | V: 100 | C: 96.36 = 98.18
64652 | V: 100 | C: 96.36 = 98.18
81010 | V: 100 | C: 96.36 = 98.18
27089 | V: 100 | C: 96.35 = 98.17
30924 | V: 100 | C: 96.35 = 98.17
31004 | V: 100 | C: 96.34 = 98.17
72421 | V: 100 | C: 96.34 = 98.17
78705 | V: 100 | C: 96.34 = 98.17
83466 | V: 100 | C: 96.34 = 98.17
99374 | V: 100 | C: 96.34 = 98.17
10965 | V: 100 | C: 96.33 = 98.16
29590 | V: 100 | C: 96.31 = 98.16
48612 | V: 100 | C: 96.32 = 98.16
81235 | V: 100 | C: 96.31 = 98.16
86415 | V: 100 | C: 96.31 = 98.16
87308 | V: 100 | C: 96.31 = 98.16
87537 | V: 100 | C: 96.32 = 98.16
89849 | V: 100 | C: 96.33 = 98.16
99560 | V: 100 | C: 96.31 = 98.16
99797 | V: 100 | C: 96.31 = 98.16
13695 | V: 100 | C: 96.29 = 98.15
15122 | V: 100 | C: 96.3 = 98.15
66768 | V: 100 | C: 96.3 = 98.15
86880 | V: 100 | C: 96.29 = 98.15
91119 | V: 100 | C: 96.29 = 98.15
96347 | V: 100 | C: 96.3 = 98.15
98041 | V: 100 | C: 96.3 = 98.15
29392 | V: 100 | C: 96.28 = 98.14
70110 | V: 100 | C: 96.28 = 98.14
86091 | V: 100 | C: 96.28 = 98.14
11870 | V: 100 | C: 96.26 = 98.13
16682 | V: 100 | C: 96.27 = 98.13
22743 | V: 100 | C: 96.27 = 98.13
46576 | V: 100 | C: 96.27 = 98.13
52193 | V: 100 | C: 96.27 = 98.13
71927 | V: 100 | C: 96.26 = 98.13
74444 | V: 100 | C: 96.27 = 98.13
80033 | V: 100 | C: 96.27 = 98.13
10498 | V: 100 | C: 96.24 = 98.12
1995 | V: 100 | C: 96.24 = 98.12
22641 | V: 100 | C: 96.23 = 98.12
61855 | V: 100 | C: 96.24 = 98.12
69234 | V: 100 | C: 96.23 = 98.12
71576 | V: 100 | C: 96.25 = 98.12
75575 | V: 100 | C: 96.24 = 98.12
76782 | V: 100 | C: 96.23 = 98.12
19546 | V: 100 | C: 96.22 = 98.11
23538 | V: 100 | C: 96.2 = 98.10
30362 | V: 100 | C: 96.21 = 98.10
32098 | V: 100 | C: 96.21 = 98.10
49327 | V: 100 | C: 96.2 = 98.10
51060 | V: 100 | C: 96.21 = 98.10
51754 | V: 100 | C: 96.21 = 98.10
53297 | V: 100 | C: 96.21 = 98.10
54535 | V: 100 | C: 96.21 = 98.10
62952 | V: 100 | C: 96.2 = 98.10
65916 | V: 100 | C: 96.21 = 98.10
67788 | V: 100 | C: 96.2 = 98.10
79831 | V: 100 | C: 96.2 = 98.10
9929 | V: 100 | C: 96.2 = 98.10
11691 | V: 100 | C: 96.18 = 98.09
20974 | V: 100 | C: 96.17 = 98.09
23720 | V: 100 | C: 96.19 = 98.09
28305 | V: 100 | C: 96.18 = 98.09
42924 | V: 100 | C: 96.19 = 98.09
5161 | V: 100 | C: 96.17 = 98.09
5164 | V: 100 | C: 96.19 = 98.09
55573 | V: 100 | C: 96.18 = 98.09
6429 | V: 100 | C: 96.18 = 98.09
76921 | V: 100 | C: 96.19 = 98.09
78934 | V: 100 | C: 96.17 = 98.09
94232 | V: 100 | C: 96.17 = 98.09
52910 | V: 100 | C: 96.15 = 98.08
55147 | V: 100 | C: 96.16 = 98.08
59462 | V: 100 | C: 96.15 = 98.08
70359 | V: 100 | C: 96.16 = 98.08
71021 | V: 100 | C: 96.16 = 98.08
93155 | V: 100 | C: 96.15 = 98.08
15206 | V: 100 | C: 96.14 = 98.07
59707 | V: 100 | C: 96.14 = 98.07
99714 | V: 100 | C: 96.14 = 98.07
16605 | V: 100 | C: 96.11 = 98.06
1701 | V: 100 | C: 96.11 = 98.06
22756 | V: 100 | C: 96.13 = 98.06
23754 | V: 100 | C: 96.11 = 98.06
24372 | V: 100 | C: 96.12 = 98.06
27780 | V: 100 | C: 96.13 = 98.06
31116 | V: 100 | C: 96.11 = 98.06
32773 | V: 100 | C: 96.12 = 98.06
3449 | V: 100 | C: 96.11 = 98.06
5679 | V: 100 | C: 96.13 = 98.06
61413 | V: 100 | C: 96.13 = 98.06
61606 | V: 100 | C: 96.13 = 98.06
64580 | V: 100 | C: 96.11 = 98.06
67877 | V: 100 | C: 96.11 = 98.06
69024 | V: 100 | C: 96.11 = 98.06
74954 | V: 100 | C: 96.13 = 98.06
88217 | V: 100 | C: 96.12 = 98.06
92799 | V: 100 | C: 96.11 = 98.06
99899 | V: 100 | C: 96.13 = 98.06
22035 | V: 100 | C: 96.09 = 98.05
27158 | V: 100 | C: 96.09 = 98.05
32045 | V: 100 | C: 96.1 = 98.05
42071 | V: 100 | C: 96.1 = 98.05
59210 | V: 100 | C: 96.1 = 98.05
68591 | V: 100 | C: 96.09 = 98.05
75714 | V: 100 | C: 96.1 = 98.05
79002 | V: 100 | C: 96.09 = 98.05
85272 | V: 100 | C: 96.09 = 98.05
99258 | V: 100 | C: 96.1 = 98.05
15992 | V: 100 | C: 96.08 = 98.04
14477 | V: 100 | C: 96.07 = 98.03
16576 | V: 100 | C: 96.07 = 98.03
21004 | V: 100 | C: 96.05 = 98.03
22961 | V: 100 | C: 96.07 = 98.03
26984 | V: 100 | C: 96.07 = 98.03
30273 | V: 100 | C: 96.05 = 98.03
31279 | V: 100 | C: 96.05 = 98.03
31535 | V: 100 | C: 96.06 = 98.03
32034 | V: 100 | C: 96.07 = 98.03
56089 | V: 100 | C: 96.07 = 98.03
78127 | V: 100 | C: 96.06 = 98.03
88438 | V: 100 | C: 96.07 = 98.03
89285 | V: 100 | C: 96.06 = 98.03
89633 | V: 100 | C: 96.06 = 98.03
9416 | V: 100 | C: 96.06 = 98.03
21904 | V: 100 | C: 96.03 = 98.02
32613 | V: 100 | C: 96.03 = 98.02
60720 | V: 100 | C: 96.03 = 98.02
68123 | V: 100 | C: 96.03 = 98.02
70682 | V: 100 | C: 96.03 = 98.02
81825 | V: 100 | C: 96.04 = 98.02
83099 | V: 100 | C: 96.03 = 98.02
89092 | V: 100 | C: 96.03 = 98.02
89348 | V: 100 | C: 96.04 = 98.02
90739 | V: 100 | C: 96.04 = 98.02
96187 | V: 100 | C: 96.04 = 98.02
99283 | V: 100 | C: 96.03 = 98.02
2364 | V: 100 | C: 96.02 = 98.01
67306 | V: 100 | C: 96.02 = 98.01
75414 | V: 100 | C: 96.02 = 98.01
81973 | V: 100 | C: 96.02 = 98.01
89481 | V: 100 | C: 96.02 = 98.01
10783 | V: 100 | C: 96.01 = 98.00
12170 | V: 100 | C: 95.99 = 98.00
13507 | V: 100 | C: 96.01 = 98.00
27610 | V: 100 | C: 96.0 = 98.00
28584 | V: 100 | C: 96.01 = 98.00
29948 | V: 100 | C: 96.0 = 98.00
56579 | V: 100 | C: 96.01 = 98.00
61676 | V: 100 | C: 95.99 = 98.00
64283 | V: 100 | C: 96.0 = 98.00
73843 | V: 100 | C: 96.01 = 98.00
88009 | V: 100 | C: 96.0 = 98.00
93104 | V: 100 | C: 96.01 = 98.00
99091 | V: 100 | C: 96.01 = 98.00
29520 | V: 100 | C: 95.98 = 97.99
54620 | V: 100 | C: 95.98 = 97.99
70944 | V: 100 | C: 95.98 = 97.99
16478 | V: 100 | C: 95.97 = 97.98
22772 | V: 100 | C: 95.97 = 97.98
25585 | V: 100 | C: 95.97 = 97.98
44775 | V: 100 | C: 95.96 = 97.98
55611 | V: 100 | C: 95.97 = 97.98
5928 | V: 100 | C: 95.97 = 97.98
77361 | V: 100 | C: 95.96 = 97.98
83594 | V: 100 | C: 95.97 = 97.98
87291 | V: 100 | C: 95.96 = 97.98
21613 | V: 100 | C: 95.93 = 97.97
51558 | V: 100 | C: 95.94 = 97.97
52109 | V: 100 | C: 95.95 = 97.97
52899 | V: 100 | C: 95.95 = 97.97
53173 | V: 100 | C: 95.94 = 97.97
